pid,planId,createdAt,status,decision,mcpCall,op_count,op_kinds,risk_level,risk_score,risk_tags,requires_approval,gates_blocked,gates_evaluated,has_external_endpoint
P14,P14_PLN29,2026-04-29T12:20:15.484Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN30,2026-04-29T12:20:15.195Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN31,2026-04-29T12:20:14.953Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN32,2026-04-29T12:20:14.683Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN33,2026-04-29T12:20:14.444Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN34,2026-04-29T12:20:14.221Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN35,2026-04-29T12:20:13.999Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN36,2026-04-29T12:20:13.773Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN37,2026-04-29T12:20:13.279Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN38,2026-04-29T12:20:12.966Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN39,2026-04-29T12:20:12.687Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN40,2026-04-29T12:20:12.418Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN41,2026-04-29T12:20:12.112Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN42,2026-04-29T12:16:01.290Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN43,2026-04-29T12:12:20.680Z,applied,approved,apply_operations_batch,12,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN44,2026-04-29T12:11:59.276Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P14,P14_PLN45,2026-04-29T12:11:59.063Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P14,P14_PLN46,2026-04-29T12:11:58.864Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P14,P14_PLN47,2026-04-29T12:11:58.646Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P14,P14_PLN48,2026-04-29T12:11:58.382Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P14,P14_PLN49,2026-04-29T12:11:58.162Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P14,P14_PLN50,2026-04-29T12:11:57.929Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P14,P14_PLN51,2026-04-29T12:11:57.642Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN52,2026-04-29T12:11:57.308Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN53,2026-04-29T12:11:57.012Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN54,2026-04-29T12:11:56.669Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN55,2026-04-29T12:11:56.273Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN56,2026-04-29T12:09:07.930Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN57,2026-04-29T12:06:55.194Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN01,2026-04-28T09:23:57.252Z,applied,approved,apply_operations_batch,9,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN02,2026-04-28T09:23:52.805Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN03,2026-04-28T09:23:52.554Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN04,2026-04-28T09:23:52.227Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN05,2026-04-28T09:23:51.892Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN06,2026-04-28T09:23:51.634Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN07,2026-04-28T09:23:49.874Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN08,2026-04-28T09:23:49.579Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN09,2026-04-28T09:22:46.881Z,applied,approved,apply_operations_batch,14,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN10,2026-04-28T09:22:38.140Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN11,2026-04-28T09:22:37.890Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN12,2026-04-28T09:22:37.671Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN13,2026-04-28T09:22:37.446Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN14,2026-04-28T09:22:37.199Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN15,2026-04-28T09:22:36.941Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN16,2026-04-28T09:22:36.674Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN17,2026-04-28T09:22:36.432Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN18,2026-04-28T09:22:36.121Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P13,P13_PLN19,2026-04-28T09:22:35.771Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN20,2026-04-28T09:22:35.470Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN21,2026-04-28T09:22:35.185Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN22,2026-04-28T09:22:34.840Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN23,2026-04-28T09:22:34.490Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN24,2026-04-28T09:20:10.959Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN25,2026-04-28T09:19:11.563Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN26,2026-04-28T09:17:30.592Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN27,2026-04-28T09:12:59.742Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN28,2026-04-28T09:09:06.527Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN29,2026-04-28T09:08:58.790Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN30,2026-04-28T09:08:58.516Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN31,2026-04-28T09:08:14.760Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN32,2026-04-28T09:07:20.927Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN33,2026-04-28T09:07:20.571Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN34,2026-04-28T09:07:15.827Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN35,2026-04-28T09:01:36.304Z,applied,approved,apply_operations_batch,5,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN36,2026-04-28T09:01:20.457Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P13,P13_PLN37,2026-04-28T09:00:59.390Z,blocked,blocked,apply_operations_batch,9,ui.rename_component,low,0,,0,preflight,preflight,0
P13,P13_PLN38,2026-04-28T09:00:43.239Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P13,P13_PLN39,2026-04-28T09:00:43.038Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P13,P13_PLN40,2026-04-28T09:00:42.816Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P13,P13_PLN41,2026-04-28T09:00:42.494Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P13,P13_PLN42,2026-04-28T09:00:42.275Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P13,P13_PLN43,2026-04-28T09:00:42.040Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P13,P13_PLN44,2026-04-28T09:00:41.645Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN45,2026-04-28T09:00:41.297Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN46,2026-04-28T09:00:40.982Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN47,2026-04-28T09:00:40.682Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN48,2026-04-28T09:00:40.385Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P13,P13_PLN49,2026-04-28T08:59:13.450Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN01,2026-04-28T08:44:21.796Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN02,2026-04-28T08:44:21.529Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN03,2026-04-28T08:44:21.233Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN04,2026-04-28T08:44:16.432Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN05,2026-04-28T08:42:57.380Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN06,2026-04-28T08:42:53.372Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN07,2026-04-28T08:42:46.263Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN08,2026-04-28T08:42:25.617Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN09,2026-04-28T08:42:25.351Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN10,2026-04-28T08:42:25.141Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN11,2026-04-28T08:42:24.867Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN12,2026-04-28T08:42:24.650Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN13,2026-04-28T08:42:24.427Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN14,2026-04-28T08:42:24.221Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN15,2026-04-28T08:42:24.005Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN16,2026-04-28T08:42:23.760Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN17,2026-04-28T08:42:23.399Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN18,2026-04-28T08:42:10.750Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN19,2026-04-28T08:42:10.301Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN20,2026-04-28T08:42:10.090Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN21,2026-04-28T08:42:09.883Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN22,2026-04-28T08:42:09.660Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN23,2026-04-28T08:42:09.453Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN24,2026-04-28T08:42:09.245Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN25,2026-04-28T08:42:08.971Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN26,2026-04-28T08:42:08.596Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN27,2026-04-28T08:42:08.343Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN28,2026-04-28T08:41:38.820Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN29,2026-04-28T08:41:38.492Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN30,2026-04-28T08:41:38.205Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN31,2026-04-28T08:41:37.965Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN32,2026-04-28T08:41:37.719Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN33,2026-04-28T08:41:37.499Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN34,2026-04-28T08:41:37.297Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN35,2026-04-28T08:41:37.055Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN36,2026-04-28T08:41:36.793Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN37,2026-04-28T08:41:36.320Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN38,2026-04-28T08:40:36.004Z,applied,approved,apply_operations_batch,5,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN39,2026-04-28T08:40:10.046Z,applied,approved,apply_operations_batch,5,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN40,2026-04-28T08:40:05.980Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN41,2026-04-28T08:39:57.796Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN42,2026-04-28T08:39:51.785Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN43,2026-04-28T08:39:51.561Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN44,2026-04-28T08:39:51.343Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN45,2026-04-28T08:39:51.128Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN46,2026-04-28T08:39:50.800Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN47,2026-04-28T08:39:50.585Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN48,2026-04-28T08:39:50.229Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P12,P12_PLN49,2026-04-28T08:39:49.935Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN50,2026-04-28T08:39:49.665Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN51,2026-04-28T08:39:49.399Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN52,2026-04-28T08:39:49.129Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN53,2026-04-28T08:39:48.851Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN54,2026-04-28T08:38:36.283Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN55,2026-04-28T08:37:06.377Z,applied,approved,apply_operations_batch,11,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN56,2026-04-28T08:36:41.556Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P12,P12_PLN57,2026-04-28T08:36:41.308Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P12,P12_PLN58,2026-04-28T08:36:41.091Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P12,P12_PLN59,2026-04-28T08:36:40.895Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P12,P12_PLN60,2026-04-28T08:36:40.549Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P12,P12_PLN61,2026-04-28T08:36:40.261Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P12,P12_PLN62,2026-04-28T08:36:39.992Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN63,2026-04-28T08:36:39.738Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN64,2026-04-28T08:36:39.488Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN65,2026-04-28T08:36:39.178Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN66,2026-04-28T08:36:38.906Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN67,2026-04-28T08:34:29.373Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN68,2026-04-28T08:32:13.469Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN69,2026-04-28T08:25:53.528Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P12,P12_PLN70,2026-04-28T08:23:51.180Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN01,2026-04-27T11:11:01.213Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN02,2026-04-27T11:10:07.252Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN03,2026-04-27T11:09:10.614Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN04,2026-04-27T11:09:05.908Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN05,2026-04-27T11:09:05.531Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN06,2026-04-27T11:08:59.172Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN07,2026-04-27T11:06:55.147Z,blocked,blocked,apply_operations_batch,2,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN08,2026-04-27T11:06:48.966Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN09,2026-04-27T11:06:48.671Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN10,2026-04-27T11:05:54.148Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN11,2026-04-27T11:05:53.850Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN12,2026-04-27T11:05:53.488Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN13,2026-04-27T11:05:53.224Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN14,2026-04-27T11:05:14.199Z,applied,approved,apply_operations_batch,2,ui.rename_component,medium,55,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN15,2026-04-27T11:04:39.561Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN16,2026-04-27T11:03:50.813Z,blocked,blocked,apply_operations_batch,8,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN17,2026-04-27T11:02:57.598Z,applied,approved,apply_operations_batch,8,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN18,2026-04-27T11:01:44.986Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN19,2026-04-27T11:01:44.787Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN20,2026-04-27T11:01:01.662Z,applied,approved,apply_operations_batch,5,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN21,2026-04-27T11:00:54.111Z,blocked,blocked,apply_operations_batch,9,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN22,2026-04-27T10:59:38.459Z,applied,approved,apply_operations_batch,6,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN23,2026-04-27T10:59:32.877Z,blocked,blocked,apply_operations_batch,11,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN24,2026-04-27T10:59:26.739Z,blocked,blocked,apply_operations_batch,9,ui.rename_component,low,0,,0,preflight,preflight,0
